name,year,rate,id
O'Brien County,1970,16.30188122,19141
Cherokee County,1970,16.13797039,19035
Wright County,1970,16.02408844,19197
Chickasaw County,1970,15.7881351,19037
Butler County,1970,15.70916855,19023
Humboldt County,1970,15.47408981,19091
Tama County,1970,15.36222244,19171
Grundy County,1970,15.3317501,19075
Plymouth County,1970,15.16969193,19149
Mills County,1970,14.98184604,19129
Mitchell County,1970,14.74692743,19131
Sac County,1970,14.68109733,19161
Shelby County,1970,14.63596848,19165
Iowa County,1970,14.62815696,19095
Crawford County,1970,14.47628713,19047
Louisa County,1970,14.46470359,19115
Clayton County,1970,13.92822233,19043
Calhoun County,1970,13.61485852,19025
Keokuk County,1970,13.53862268,19107
Lucas County,1970,13.30049744,19117
Harrison County,1970,12.9280511,19085
Howard County,1970,12.76269539,19089
Kossuth County,1970,12.50185816,19109
Palo Alto County,1970,12.44320698,19147
Hancock County,1970,12.30565185,19081
Franklin County,1970,12.2719013,19069
Greene County,1970,12.2705492,19073
Monroe County,1970,12.25538918,19135
Audubon County,1970,12.0581458,19009
Allamakee County,1970,12.02543992,19005
Lyon County,1970,11.98347012,19119
Pocahontas County,1970,11.8601269,19151
Worth County,1970,11.7843896,19195
Ida County,1970,11.60079184,19093
Madison County,1970,11.58335357,19121
Guthrie County,1970,11.50626587,19077
Osceola County,1970,11.31390813,19143
Decatur County,1970,10.46355264,19053
Fremont County,1970,10.30245898,19071
Van Buren County,1970,10.09378933,19177
Clarke County,1970,9.9848148,19039
Monona County,1970,9.517673154,19133
Taylor County,1970,9.429063264,19173
Adair County,1970,9.372615804,19001
Davis County,1970,9.322520136,19051
Wayne County,1970,9.142686586,19185
Adams County,1970,8.447783737,19003
Ringgold County,1970,6.786081782,19159
Polk County,1960,250.7140496,19153
Scott County,1960,141.8645796,19163
Black Hawk County,1960,116.2911545,19013
Linn County,1960,104.0027738,19113
Dubuque County,1960,70.5870559,19061
Woodbury County,1960,66.98108228,19193
Wapello County,1960,60.15454574,19179
Des Moines County,1960,59.21321222,19057
Pottawattamie County,1960,48.81053328,19155
Johnson County,1960,48.01940865,19103
Story County,1960,47.3986275,19169
Lee County,1960,47.19652842,19111
Cerro Gordo County,1960,46.27419803,19033
Clinton County,1960,42.92876203,19045
Muscatine County,1960,42.24604924,19139
Marshall County,1960,36.526614,19127
Webster County,1960,36.22074739,19187
Boone County,1960,26.94691715,19015
Jasper County,1960,26.83616352,19099
Bremer County,1960,25.87228742,19017
Marion County,1960,25.56465015,19125
Henry County,1960,23.71647118,19087
Mahaska County,1960,23.17383434,19123
Dallas County,1960,22.72405023,19049
Carroll County,1960,22.65700879,19027
Page County,1960,22.5159458,19145
Floyd County,1960,22.45178657,19067
Hardin County,1960,21.55481638,19083
Buchanan County,1960,21.14924848,19019
Fayette County,1960,20.98587903,19065
Jefferson County,1960,20.58311052,19101
Warren County,1960,20.48081936,19181
Jones County,1960,19.71854554,19105
Buena Vista County,1960,19.68727043,19021
Emmet County,1960,19.50795903,19063
Montgomery County,1960,19.35013536,19137
Washington County,1960,19.15687019,19183
Hamilton County,1960,18.91415401,19079
Poweshiek County,1960,18.34196881,19157
Union County,1960,18.30401303,19175
Sioux County,1960,18.29054163,19167
Wright County,1960,18.01899201,19197
Benton County,1960,17.94376469,19011
Cass County,1960,17.86321762,19029
Appanoose County,1960,17.79418701,19007
Jackson County,1960,17.538745,19097
O'Brien County,1960,17.52810422,19141
Cherokee County,1960,17.37992781,19035
Delaware County,1960,17.35787994,19055
Clay County,1960,17.23072176,19041
Winnebago County,1960,17.22812148,19189
Cedar County,1960,16.99429712,19031
Mills County,1960,16.84586342,19129
Winneshiek County,1960,16.61972166,19191
Dickinson County,1960,16.44175897,19059
Tama County,1960,16.32755591,19171
Humboldt County,1960,16.26145263,19091
Butler County,1960,16.18545667,19023
Sac County,1960,16.03296875,19161
Chickasaw County,1960,15.85669204,19037
Mitchell County,1960,15.79883292,19131
Iowa County,1960,15.55504647,19095
Grundy County,1960,15.34586673,19075
Calhoun County,1960,15.17389181,19025
Keokuk County,1960,15.04269831,19107
Plymouth County,1960,14.91636456,19149
Shelby County,1960,14.91590683,19165
Clayton County,1960,14.84478398,19043
Franklin County,1960,14.32447053,19069
Crawford County,1960,14.31364087,19047
Lucas County,1960,14.29512285,19117
Howard County,1960,14.20382477,19089
Harrison County,1960,14.01069577,19085
Louisa County,1960,13.93388878,19115
Greene County,1960,13.87529309,19073
Palo Alto County,1960,13.79811107,19147
Kossuth County,1960,13.79744681,19109
Audubon County,1960,13.72203168,19009
Monroe County,1960,13.70397959,19135
Hancock County,1960,13.58673468,19081
Worth County,1960,13.48082659,19195
Osceola County,1960,13.30954663,19143
Pocahontas County,1960,13.2623966,19151
Lyon County,1960,12.99676505,19119
Ida County,1960,12.96284346,19093
Allamakee County,1960,12.8400976,19005
Guthrie County,1960,12.78818588,19077
Madison County,1960,12.32197025,19121
Van Buren County,1960,11.4193072,19177
Fremont County,1960,11.41239854,19071
Decatur County,1960,11.32539604,19053
Taylor County,1960,11.03597302,19173
Monona County,1960,10.9742265,19133
Clarke County,1960,10.82906573,19039
Adair County,1960,10.76166375,19001
Wayne County,1960,10.66012237,19185
Davis County,1960,10.44935576,19051
Adams County,1960,9.979128274,19003
Ringgold County,1960,8.422706245,19159
Polk County,1950,212.7701495,19153
Scott County,1950,119.9784947,19163
Black Hawk County,1950,95.37086175,19013
Linn County,1950,79.21741748,19113
Woodbury County,1950,64.53906042,19193
Dubuque County,1950,62.90561672,19061
Wapello County,1950,61.81210173,19179
Des Moines County,1950,55.82941045,19057
Lee County,1950,46.01680205,19111
Cerro Gordo County,1950,42.71186199,19033
Story County,1950,42.56238584,19169
Johnson County,1950,40.94396627,19103
Pottawattamie County,1950,40.92820366,19155
Muscatine County,1950,40.13374678,19139
Clinton County,1950,38.72164979,19045
Marshall County,1950,34.24466226,19127
Webster County,1950,33.5168811,19187
Boone County,1950,27.04495137,19015
Page County,1950,25.61974692,19145
Marion County,1950,25.60810393,19125
Jasper County,1950,24.57180042,19099
Henry County,1950,24.39587304,19087
Mahaska County,1950,24.22442339,19123
Bremer County,1950,23.1463083,19017
Floyd County,1950,22.88056441,19067
Carroll County,1950,22.30309879,19027
Dallas County,1950,22.28884271,19049
Appanoose County,1950,21.8696836,19007
Hardin County,1950,21.25349089,19083
Montgomery County,1950,20.97925438,19137
Union County,1950,20.89236494,19175
Buchanan County,1950,20.80202626,19019
Fayette County,1950,20.77514647,19065
Jefferson County,1950,20.42435849,19101
Buena Vista County,1950,19.61665678,19021
Washington County,1950,19.30593168,19183
Hamilton County,1950,18.56291273,19079
Emmet County,1950,18.49917546,19063
Jones County,1950,18.48738713,19105
Cass County,1950,18.47430933,19029
Poweshiek County,1950,18.3837847,19157
Sioux County,1950,18.29470251,19167
Wright County,1950,18.20893871,19197
Mills County,1950,18.15480637,19129
Cherokee County,1950,17.80419317,19035
Winnebago County,1950,17.68976517,19189
O'Brien County,1950,17.64905186,19141
Warren County,1950,17.46115465,19181
Benton County,1950,17.35692651,19011
Clay County,1950,16.85731496,19041
Dickinson County,1950,16.67974212,19059
Delaware County,1950,16.65447399,19055
Winneshiek County,1950,16.61051023,19191
Tama County,1950,16.53724526,19171
Sac County,1950,16.51470256,19161
Keokuk County,1950,16.30985048,19107
Humboldt County,1950,16.21324675,19091
Cedar County,1950,16.15274939,19031
Calhoun County,1950,16.12875205,19025
Butler County,1950,16.11781264,19023
Chickasaw County,1950,16.06130812,19037
Lucas County,1950,15.79491327,19117
Jackson County,1950,15.73703909,19097
Mitchell County,1950,15.68857972,19131
Harrison County,1950,15.5709778,19085
